timestamp,category,slug,question,outcome,token_id,price,volume,closed,end_date
2026-02-13 00:00:41+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 01:00:39+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0025,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 02:00:21+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 03:00:45+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 04:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 05:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.002,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 06:00:33+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 07:00:23+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 08:00:20+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
2026-02-13 09:00:34+00:00,politics_us,bitcoin-above-72k-on-february-13,"Will the price of Bitcoin be above $72,000 on February 13?",Yes,104756358230945600581080149774775022579878993398785877333022959305128527232822,0.0015,999989.655509,True,2026-02-13T17:00:00Z
